COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,HUDen2010Cat,PopDen2010Cat,HUDen2010Ws,PopDen2010Ws
14828559,36.4005,36.4005,100.0,100.0,0.48627324852763015,1.0936000624180986,0.48627324852763015,1.0936000624180986
14828623,0.8451,0.8451,100.0,100.0,0.46662100140042595,1.0338231427486688,0.46662100140042595,1.0338231427486688
14828601,0.9243,0.9243,100.0,100.0,0.55247043857741,1.075077610204479,0.55247043857741,1.075077610204479
14828667,1.0026,9.954,100.0,100.0,0.4295853448132855,1.0160258648743268,0.42958534481283905,1.0160258648734177
14251937,4.6116,4.6116,100.0,100.0,0.5849284193306011,0.9733484698868071,0.5849284193306011,0.9733484698868071
14254583,18.1125,18.1125,100.0,100.0,0.5354288101068323,1.1890459194385092,0.5354288101068323,1.1890459194385092
909020982,0.6039,17.3709,100.0,100.0,0.5757568969701937,1.222861190399404,0.575756896969069,1.2228611903994613
14825213,6.9201,6.9201,100.0,100.0,0.720201915609312,1.52556416388347,0.720201915609312,1.52556416388347
14827951,0.0549,19.5417,100.0,100.0,0.7988518668557376,1.8055770151967214,0.7988518668539584,1.8055770151890573
14827767,19.4868,19.4868,100.0,100.0,0.7988518668529465,1.8055770151902826,0.7988518668529465,1.8055770151902826
14253817,0.1926,21.9582,100.0,100.0,0.5030149525186915,1.039920983401869,0.5030149525165997,1.0399209834002787
14826769,3.2166,3.2166,100.0,100.0,0.5277579462870733,1.1223206959009513,0.5277579462870733,1.1223206959009513
14826831,1.278,1.278,100.0,100.0,0.5277579462859155,1.1223206959014085,0.5277579462859155,1.1223206959014085
14828761,3.6063,3.6063,100.0,100.0,0.5164174029248815,1.047520514145246,0.5164174029248815,1.047520514145246
14828579,5.7789,5.7789,100.0,100.0,0.5524704385765457,1.075077610199346,0.5524704385765457,1.075077610199346
14828767,0.3123,12.1221,100.0,100.0,0.5301497961930837,1.0525013578472624,0.5567067490058654,1.0621337670354147
14254325,8.9145,161.3385,100.0,100.0,0.6620699615073196,1.4643221061585059,0.7668173167824172,1.6529972692550134
14828763,1.2429,17.9226,100.0,100.0,0.4295853448131789,1.0160258648732803,0.5478771293863614,1.058931196705835
14828063,6.6807,6.6807,100.0,100.0,3.2075339869594504,8.904114347810857,3.2075339869594504,8.904114347810857
14828695,0.5022,0.5022,100.0,100.0,0.42958534481362004,1.0160258648691756,0.42958534481362004,1.0160258648691756
14254571,47.1375,2516.3199,100.0,100.0,0.5052896863408114,1.1267407533899763,0.7373871035022217,1.4651071965845837
